,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Team,W,L,W/L%,GB,PS/G,PA/G,SRS,season,Team Code,Player Code,Next Pts,player_year,Pts corr,Adj Pts corr,Pts diff,pts_year,Missing_Prev_Year,Total_Games_Played,Avg_Games_Per_Year,Change_Games_Played,Significant_Drop_Games_Played,Overall_Injury_Metric,Normalized_Injury_Metric
9187,Malik Beasley,SG,0.3076923076923077,LAL,0.9523809523809523,0.3253012048192771,0.5903890160183066,0.3622047244094488,0.41726618705035967,0.395,0.5471698113207547,0.6136363636363636,0.357,0.14049586776859505,0.1452991452991453,0.484,0.3466666666666667,0.05882352941176471,0.06106870229007634,0.769,0.05882352941176471,0.25203252032520324,0.18716577540106952,0.1056338028169014,0.26666666666666666,0.022222222222222223,0.1929824561403509,0.21666666666666667,0.35180055401662047,2023,Los Angeles Lakers,0.5454545454545454,0.4761904761904762,0.5331632653061225,0.08928571428571427,0.9097938144329896,0.7004219409282699,0.570619335347432,2022-2023,14,1805,,6,0.7248590636832284,-1446.0938320480407,1.0495867768595042,1.2889942098321072,0,4.880952380952381,0.697278911564626,0.023809523809523725,0,0.5649659863945579,0.30478496342754624
9197,Malik Monk,SG,0.23076923076923084,SAC,0.9047619047619048,0.0,0.5102974828375286,0.3622047244094488,0.3705035971223022,0.448,0.3584905660377359,0.393939393939394,0.359,0.23140495867768593,0.22222222222222224,0.538,0.3586666666666667,0.23529411764705885,0.20610687022900764,0.889,0.05882352941176471,0.17886178861788618,0.13903743315508021,0.2746478873239437,0.19999999999999998,0.06666666666666667,0.3333333333333333,0.26666666666666666,0.3739612188365651,2023,Sacramento Kings,0.6212121212121212,0.3968253968253968,0.610969387755102,0.0,1.0,0.7320675105485228,0.6412386706948641,2022-2023,29,1808,,5,0.9743720006122129,-2320.791710124856,0.9782608695652173,1.3701906954908227,0,4.523809523809524,0.753968253968254,0.011904761904761973,0,0.5313492063492063,0.2885534876024421
9223,Mamadi Diakite,C,0.3076923076923077,CLE,0.24999999999999994,0.024096385542168676,0.18306636155606407,0.08661417322834647,0.08273381294964027,0.48,0.05660377358490566,0.07575757575757576,0.333,0.06611570247933884,0.05555555555555556,0.586,0.3666666666666667,0.009803921568627453,0.0076335877862595426,1.0,0.05882352941176471,0.08130081300813008,0.0748663101604278,0.028169014084507046,0.06666666666666667,0.08888888888888889,0.08771929824561403,0.19999999999999998,0.07202216066481995,2023,Cleveland Cavaliers,0.6666666666666666,0.3492063492063492,0.6581632653061225,0.125,0.7835051546391751,0.4957805907172994,0.7518882175226587,2022-2023,6,1812,,2,-0.28614284764369424,1389.4142872085647,0.6046511627906977,0.26388857839082513,0,0.5476190476190476,0.18253968253968253,0.1071428571428571,0,0.10515873015873015,0.08277231516882798
9360,Marcus Morris,PF,0.5769230769230771,LAC,0.7619047619047619,0.783132530120482,0.6430205949656751,0.33070866141732286,0.35611510791366907,0.426,0.3207547169811321,0.3560606060606061,0.364,0.2066115702479339,0.22222222222222224,0.484,0.34199999999999997,0.09803921568627452,0.09923664122137406,0.782,0.05882352941176471,0.2845528455284553,0.21390374331550802,0.1267605633802817,0.19999999999999998,0.06666666666666667,0.15789473684210525,0.35,0.31024930747922436,2023,Los Angeles Clippers,0.5606060606060607,0.4603174603174603,0.5497448979591837,0.07142857142857142,0.8170103092783503,0.6265822784810124,0.5660876132930514,2022-2023,13,1836,,11,0.715328664314996,-800.5123860905067,0.7272727272727273,1.1367507992220158,0,9.178571428571429,0.7648809523809524,0.13095238095238093,0,1.0336309523809526,0.5310744550212941
9369,Marcus Smart,PG,0.3846153846153848,BOS,0.7142857142857143,0.7349397590361446,0.7345537757437071,0.3228346456692913,0.35611510791366907,0.415,0.3584905660377359,0.42424242424242425,0.336,0.18181818181818185,0.18376068376068375,0.519,0.3406666666666667,0.13725490196078433,0.1450381679389313,0.746,0.11764705882352942,0.19512195121951217,0.1657754010695187,0.44366197183098594,0.5,0.08888888888888889,0.4035087719298245,0.4666666666666666,0.3185595567867036,2023,Boston Celtics,0.7575757575757576,0.25396825396825395,0.7512755102040816,0.0,0.9278350515463916,0.590717299578059,0.7953172205438066,2022-2023,1,1838,,8,0.7731060447241642,-1207.5057411875084,0.950413223140496,1.1671994813440343,0,6.809523809523809,0.7566137566137566,-0.11904761904761907,0,0.7208994708994709,0.38007565398896254
9538,Markelle Fultz,PG,0.23076923076923084,ORL,0.7023809523809523,0.7228915662650602,0.6773455377574371,0.45669291338582674,0.4064748201438849,0.514,0.09433962264150944,0.11363636363636365,0.31,0.44628099173553726,0.4230769230769231,0.544,0.356,0.18627450980392157,0.183206106870229,0.783,0.17647058823529413,0.22764227642276422,0.20855614973262032,0.4014084507042254,0.5,0.08888888888888889,0.4035087719298245,0.3666666666666667,0.38781163434903043,2023,Orlando Magic,0.40909090909090906,0.6190476190476191,0.39413265306122447,0.17857142857142855,0.7603092783505154,0.6455696202531644,0.4641238670694864,2022-2023,25,1873,,5,0.849477557110817,-0.0,1.296296296296296,1.4209384990275198,0,2.2023809523809526,0.3670634920634921,0.49999999999999994,0,0.40694444444444444,0.22848607833061896
9550,Markieff Morris,PF,0.5769230769230771,DAL,0.4047619047619047,0.024096385542168676,0.23112128146453087,0.10236220472440945,0.118705035971223,0.409,0.15094339622641512,0.15151515151515152,0.394,0.04132231404958678,0.05555555555555556,0.432,0.35333333333333333,0.029411764705882356,0.022900763358778626,1.0,0.05882352941176471,0.13821138211382114,0.10695187165775401,0.06338028169014084,0.09999999999999999,0.022222222222222223,0.08771929824561403,0.2333333333333333,0.10526315789473684,2023,Dallas Mavericks,0.4696969696969697,0.5555555555555556,0.4553571428571429,0.23214285714285712,0.8324742268041234,0.6476793248945145,0.5490936555891238,2022-2023,7,1874,,11,-0.4871896848725016,439.5262940358085,0.5,0.38568330687889824,0,8.785714285714286,0.7321428571428572,0.21428571428571425,0,1.0160714285714285,0.5225960407939314
9561,Marko Simonovic,C,0.1923076923076924,CHI,0.07142857142857142,0.0,0.06636155606407322,0.023622047244094488,0.03597122302158273,0.286,0.01886792452830189,0.045454545454545456,0.25,0.008264462809917356,0.017094017094017096,0.333,0.238,0.009803921568627453,0.022900763358778626,0.5,0.014705882352941178,0.008130081300813009,0.0160427807486631,0.0,0.0,0.0,0.0,0.11666666666666665,0.024930747922437674,2023,Chicago Bulls,0.5,0.5238095238095237,0.4872448979591837,0.3214285714285714,0.804123711340206,0.5991561181434597,0.6061178247734139,2022-2023,5,1878,,1,-0.9999999999999999,7221.999999999999,0.4736842105263158,0.09134604636605485,0,0.16666666666666666,0.08333333333333333,-0.023809523809523808,0,0.01785714285714286,0.0406197472587767
9626,Marvin Bagley III,C,0.1923076923076924,DET,0.4880952380952381,0.30120481927710846,0.540045766590389,0.3779527559055118,0.32733812949640284,0.529,0.09433962264150944,0.12121212121212122,0.288,0.3636363636363637,0.32051282051282054,0.579,0.36933333333333335,0.18627450980392157,0.19847328244274812,0.75,0.3235294117647059,0.34146341463414637,0.34224598930481287,0.06338028169014084,0.16666666666666666,0.15555555555555553,0.1929824561403509,0.31666666666666665,0.33240997229916897,2023,Detroit Pistons,0.1515151515151515,0.8888888888888888,0.1288265306122449,0.7321428571428571,0.7319587628865976,0.740506329113924,0.2624622356495468,2022-2023,9,1894,,4,-0.8833511636662477,2272.685873880522,1.0619469026548671,1.2179472848807313,0,2.4166666666666665,0.4833333333333333,-0.07142857142857145,0,0.26857142857142857,0.16167425819318765
9653,Mason Plumlee,C,0.5384615384615385,LAC,0.9285714285714286,0.7228915662650602,0.5949656750572082,0.33070866141732286,0.21942446043165464,0.68,0.0,0.0,0.0,0.34710743801652894,0.2606837606837607,0.68,0.45333333333333337,0.2450980392156863,0.3053435114503817,0.636,0.4264705882352941,0.4878048780487805,0.47593582887700536,0.2183098591549296,0.19999999999999998,0.13333333333333333,0.2631578947368421,0.45,0.2991689750692521,2023,Los Angeles Clippers,0.5606060606060607,0.4603174603174603,0.5497448979591837,0.07142857142857142,0.8170103092783503,0.6265822784810124,0.5660876132930514,2022-2023,13,1897,,9,0.14939860988668818,-0.0,1.6615384615384616,1.0961525563926584,0,8.69047619047619,0.869047619047619,0.07142857142857151,0,0.9773809523809525,0.5039147891065224
9663,Matisse Thybulle,SF-SG,0.2692307692307693,POR,0.8333333333333334,0.3373493975903615,0.38672768878718533,0.11811023622047244,0.12949640287769784,0.435,0.15094339622641512,0.1590909090909091,0.365,0.06611570247933884,0.0641025641025641,0.533,0.36133333333333334,0.029411764705882356,0.03053435114503817,0.679,0.08823529411764706,0.11382113821138211,0.10695187165775401,0.04929577464788732,0.39999999999999997,0.1111111111111111,0.05263157894736842,0.26666666666666666,0.11357340720221605,2023,Portland Trail Blazers,0.3939393939393939,0.6349206349206349,0.37755102040816324,0.3571428571428571,0.8118556701030926,0.7172995780590719,0.404833836858006,2022-2023,28,1899,,3,-1.2802783276032365e-15,4.649650816273054e-12,0.719298245614035,0.41613198900091647,0,3.130952380952381,0.7827380952380952,0.059523809523809534,0,0.40922619047619047,0.22958779317372258
9746,Matt Ryan,SF,0.2692307692307693,MIN,0.39285714285714285,0.0,0.20823798627002288,0.09448818897637795,0.11510791366906475,0.37,0.169811320754717,0.1893939393939394,0.381,0.01652892561983471,0.029914529914529912,0.333,0.346,0.029411764705882356,0.03053435114503817,0.833,0.014705882352941178,0.048780487804878044,0.04278074866310161,0.035211267605633804,0.03333333333333333,0.0,0.03508771929824561,0.13333333333333333,0.0997229916897507,2023,Minnesota Timberwolves,0.5303030303030303,0.49206349206349204,0.5178571428571428,0.19642857142857142,0.8737113402061851,0.683544303797468,0.5460725075528701,2022-2023,18,1912,,1,1.0,-0.0,1.2000000000000002,0.3653841854642194,0,0.39285714285714285,0.19642857142857142,0.39285714285714285,0,0.17678571428571427,0.11735658111321098
9758,Matthew Dellavedova,PG,0.5384615384615385,SAC,0.369047619047619,0.0,0.15331807780320367,0.03937007874015748,0.05755395683453238,0.34,0.05660377358490566,0.06060606060606061,0.333,0.024793388429752067,0.029914529914529912,0.348,0.2866666666666666,0.009803921568627453,0.015267175572519085,0.571,0.0,0.032520325203252036,0.021390374331550804,0.09154929577464789,0.06666666666666667,0.0,0.05263157894736842,0.09999999999999999,0.04155124653739612,2023,Sacramento Kings,0.6212121212121212,0.3968253968253968,0.610969387755102,0.0,1.0,0.7320675105485228,0.6412386706948641,2022-2023,29,1918,,8,-0.6461628471251372,837.9296209774974,0.5357142857142857,0.15224341061009142,1,5.595238095238095,0.6216931216931216,0.22619047619047616,0,0.8895502645502645,0.46150675108792527
9797,Max Strus,SF,0.3076923076923077,MIA,0.9404761904761905,0.39759036144578314,0.6498855835240274,0.3228346456692913,0.35611510791366907,0.41,0.4716981132075472,0.5303030303030303,0.35,0.1322314049586777,0.11965811965811965,0.559,0.3566666666666667,0.09803921568627452,0.08396946564885498,0.876,0.08823529411764706,0.21138211382113822,0.17112299465240643,0.147887323943662,0.16666666666666666,0.044444444444444446,0.15789473684210525,0.35,0.3185595567867036,2023,Miami Heat,0.5606060606060607,0.4603174603174603,0.5497448979591837,0.0,0.7113402061855667,0.5569620253164556,0.5494712990936556,2022-2023,16,1928,,3,0.9725975251592747,-0.0,1.0849056603773586,1.1671994813440343,0,2.2023809523809526,0.5505952380952381,0.1428571428571428,0,0.3181547619047619,0.1856150007402827
9803,Maxi Kleber,PF,0.5,DAL,0.42857142857142855,0.060240963855421686,0.5743707093821511,0.16535433070866143,0.16546762589928055,0.456,0.2075471698113208,0.2272727272727273,0.348,0.08264462809917356,0.0641025641025641,0.667,0.3806666666666666,0.06862745098039216,0.07633587786259542,0.711,0.11764705882352942,0.22764227642276422,0.1925133689839572,0.09859154929577464,0.09999999999999999,0.17777777777777778,0.12280701754385963,0.3833333333333333,0.1634349030470914,2023,Dallas Mavericks,0.4696969696969697,0.5555555555555556,0.4553571428571429,0.23214285714285712,0.8324742268041234,0.6476793248945145,0.5490936555891238,2022-2023,7,1929,,5,0.0460584450262769,-102.38024688590917,0.8428571428571429,0.5988240817330263,0,4.25,0.7083333333333334,-0.2619047619047619,0,0.41726190476190483,0.23346774544726143
9805,McKinley Wright IV,PG,0.23076923076923084,DAL,0.3095238095238095,0.012048192771084338,0.2837528604118993,0.13385826771653542,0.12949640287769784,0.469,0.05660377358490566,0.07575757575757576,0.321,0.11570247933884296,0.11111111111111112,0.529,0.3433333333333333,0.04901960784313726,0.05343511450381679,0.684,0.04411764705882353,0.11382113821138211,0.0909090909090909,0.147887323943662,0.09999999999999999,0.044444444444444446,0.12280701754385963,0.15,0.11634349030470914,2023,Dallas Mavericks,0.4696969696969697,0.5555555555555556,0.4553571428571429,0.23214285714285712,0.8324742268041234,0.6476793248945145,0.5490936555891238,2022-2023,7,1930,,1,1.0,-0.0,4.2,0.426281549708256,0,0.3571428571428571,0.17857142857142855,0.26190476190476186,0,0.13214285714285712,0.09580129070466202
9859,Meyers Leonard,C,0.4615384615384617,MIL,0.09523809523809523,0.024096385542168676,0.29061784897025167,0.12598425196850394,0.11510791366906475,0.483,0.15094339622641512,0.15151515151515152,0.389,0.06611570247933884,0.05128205128205128,0.636,0.40199999999999997,0.08823529411764708,0.07633587786259542,0.889,0.1911764705882353,0.19512195121951217,0.2032085561497326,0.007042253521126762,0.06666666666666667,0.0,0.12280701754385963,0.3,0.13296398891966757,2023,Milwaukee Bucks,0.7727272727272727,0.23809523809523808,0.7665816326530611,0.0,0.902061855670103,0.630801687763713,0.6907099697885196,2022-2023,17,1939,,9,-0.09857386780190866,109.49585235436014,1.4545454545454546,0.48717891395229246,1,5.309523809523809,0.530952380952381,0.07142857142857142,0,0.8054761904761906,0.4209125508400032
9862,Mfiondu Kabengele,PF,0.2692307692307693,BOS,0.03571428571428571,0.0,0.20594965675057209,0.03937007874015748,0.06474820143884892,0.286,0.0,0.06060606060606061,0.0,0.04132231404958678,0.042735042735042736,0.5,0.19066666666666665,0.04901960784313726,0.03816793893129771,1.0,0.1911764705882353,0.10569105691056911,0.13368983957219252,0.0,0.16666666666666666,0.0,0.05263157894736842,0.13333333333333333,0.04155124653739612,2023,Boston Celtics,0.7575757575757576,0.25396825396825395,0.7512755102040816,0.0,0.9278350515463916,0.590717299578059,0.7953172205438066,2022-2023,1,1940,,2,-0.9983374884595828,4473.550285787391,0.6250000000000001,0.15224341061009142,1,0.619047619047619,0.2063492063492063,-0.41666666666666663,0,0.15753968253968254,0.10806385591485877
9864,Micah Potter,PF,0.23076923076923084,UTA,0.07142857142857142,0.0,0.16933638443935928,0.11023622047244093,0.07553956834532374,0.667,0.11320754716981132,0.07575757575757576,0.571,0.0743801652892562,0.047008547008547015,0.75,0.5333333333333333,0.0,0.0,0.0,0.05882352941176471,0.15447154471544713,0.1229946524064171,0.04225352112676056,0.03333333333333333,0.0,0.05263157894736842,0.11666666666666665,0.09418282548476453,2023,Utah Jazz,0.4545454545454546,0.5714285714285714,0.44005102040816324,0.2857142857142857,0.9072164948453603,0.7299578059071727,0.5154833836858006,2022-2023,33,1941,,1,-1.0,7203.5,0.85,0.3450850640495405,0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0,0.02857142857142857,0.04579301695682844
9906,Michael Carter-Williams,PG,0.5,ORL,0.03571428571428571,0.0,0.25171624713958807,0.11811023622047244,0.12589928057553956,0.429,0.05660377358490566,0.06060606060606061,0.333,0.10743801652892562,0.11965811965811965,0.455,0.30933333333333335,0.09803921568627452,0.13740458015267176,0.571,0.04411764705882353,0.08130081300813008,0.06951871657754011,0.1267605633802817,0.09999999999999999,0.06666666666666667,0.17543859649122806,0.21666666666666667,0.1191135734072022,2023,Orlando Magic,0.40909090909090906,0.6190476190476191,0.39413265306122447,0.17857142857142855,0.7603092783505154,0.6455696202531644,0.4641238670694864,2022-2023,25,1947,,8,-0.7787755567492991,883.3910732059549,0.4886363636363636,0.43643111041559535,1,4.595238095238095,0.5105820105820106,-0.3214285714285714,0,0.6141534391534391,0.32853455958985434
9981,Michael Porter Jr.,SF,0.23076923076923084,DEN,0.7261904761904762,0.746987951807229,0.6636155606407322,0.5039370078740157,0.474820143884892,0.487,0.5660377358490567,0.553030303030303,0.414,0.2809917355371901,0.25213675213675213,0.579,0.4013333333333333,0.1470588235294118,0.1450381679389313,0.8,0.14705882352941177,0.36585365853658536,0.29411764705882354,0.07042253521126761,0.19999999999999998,0.1111111111111111,0.1929824561403509,0.31666666666666665,0.48199445983379496,2023,Denver Nuggets,0.696969696969697,0.31746031746031744,0.6887755102040817,0.0,0.8737113402061851,0.6139240506329111,0.6691842900302114,2022-2023,8,1960,,3,0.3913680118643924,-1359.8081572228314,1.7575757575757573,1.7660235630770602,0,2.178571428571429,0.5446428571428572,0.6309523809523809,0,0.4616071428571429,0.25487933391975337
10045,Mikal Bridges,SF-SG,0.3076923076923077,BRK,0.9761904761904762,1.0,0.816933638443936,0.5590551181102362,0.5503597122302158,0.468,0.37735849056603776,0.4015151515151515,0.382,0.4214876033057851,0.4230769230769231,0.514,0.3566666666666667,0.37254901960784315,0.3282442748091603,0.895,0.14705882352941177,0.2764227642276423,0.23529411764705885,0.2323943661971831,0.3666666666666667,0.15555555555555553,0.2631578947368421,0.31666666666666665,0.556786703601108,2023,Brooklyn Nets,0.5757575757575758,0.44444444444444436,0.5650510204081632,0.21428571428571427,0.8118556701030926,0.6139240506329111,0.5932779456193353,2022-2023,2,1969,,4,0.9599145392573467,-0.0,1.415492957746479,2.040061702175225,0,4.607142857142857,0.9214285714285714,0.011904761904761862,0,0.5564285714285714,0.30066277074751135
10082,Mike Conley,PG,0.653846153846154,MIN,0.7857142857142857,0.7951807228915663,0.6933638443935927,0.30708661417322836,0.32733812949640284,0.428,0.37735849056603776,0.393939393939394,0.385,0.15702479338842976,0.16666666666666666,0.486,0.35933333333333334,0.20588235294117652,0.19083969465648856,0.834,0.07352941176470588,0.17886178861788618,0.1443850267379679,0.471830985915493,0.3666666666666667,0.044444444444444446,0.2631578947368421,0.35,0.3296398891966759,2023,Minnesota Timberwolves,0.5303030303030303,0.49206349206349204,0.5178571428571428,0.19642857142857142,0.8737113402061851,0.683544303797468,0.5460725075528701,2022-2023,18,1973,,15,0.4524091126868096,-358.6755996520113,0.8686131386861314,1.207797724173392,0,12.011904761904761,0.7507440476190476,-0.059523809523809534,0,1.258407738095238,0.6396053422283381
